,delta,t1,tm,dir,sptree
1303,0.30666666666666664,2000.0,667.3333333333334,P2 into P3,AB
1304,0.30666666666666664,2000.0,889.4444444444445,P2 into P3,AB
1305,0.30666666666666664,2000.0,1111.5555555555557,P2 into P3,AB
1306,0.30666666666666664,2000.0,1333.6666666666667,P2 into P3,AB
1307,0.30666666666666664,2000.0,1555.7777777777778,P2 into P3,AB
1308,0.30666666666666664,2000.0,1777.888888888889,P2 into P3,AB
1309,0.30666666666666664,2000.0,2000.0,P2 into P3,AB
1310,0.30666666666666664,4333.333333333334,1.0,P2 into P3,AB
1311,0.30666666666666664,4333.333333333334,482.37037037037044,P2 into P3,AB
1312,0.30666666666666664,4333.333333333334,963.7407407407409,P2 into P3,AB
1313,0.30666666666666664,4333.333333333334,1445.1111111111113,P2 into P3,AB
1314,0.30666666666666664,4333.333333333334,1926.4814814814818,P2 into P3,AB
1315,0.30666666666666664,4333.333333333334,2407.851851851852,P2 into P3,AB
1316,0.30666666666666664,4333.333333333334,2889.2222222222226,P2 into P3,AB
1317,0.30666666666666664,4333.333333333334,3370.592592592593,P2 into P3,AB
1318,0.30666666666666664,4333.333333333334,3851.9629629629635,P2 into P3,AB
1319,0.30666666666666664,4333.333333333334,4333.333333333334,P2 into P3,AB
1320,0.30666666666666664,6666.666666666667,1.0,P2 into P3,AB
1321,0.30666666666666664,6666.666666666667,741.6296296296297,P2 into P3,AB
1322,0.30666666666666664,6666.666666666667,1482.2592592592594,P2 into P3,AB
1323,0.30666666666666664,6666.666666666667,2222.888888888889,P2 into P3,AB
1324,0.30666666666666664,6666.666666666667,2963.5185185185187,P2 into P3,AB
1325,0.30666666666666664,6666.666666666667,3704.1481481481483,P2 into P3,AB
1326,0.30666666666666664,6666.666666666667,4444.777777777778,P2 into P3,AB
1327,0.30666666666666664,6666.666666666667,5185.407407407408,P2 into P3,AB
1328,0.30666666666666664,6666.666666666667,5926.037037037037,P2 into P3,AB
1329,0.30666666666666664,6666.666666666667,6666.666666666667,P2 into P3,AB
1330,0.30666666666666664,9000.0,1.0,P2 into P3,AB
1331,0.30666666666666664,9000.0,1000.8888888888889,P2 into P3,AB
1332,0.30666666666666664,9000.0,2000.7777777777778,P2 into P3,AB
1333,0.30666666666666664,9000.0,3000.666666666667,P2 into P3,AB
1334,0.30666666666666664,9000.0,4000.5555555555557,P2 into P3,AB
1335,0.30666666666666664,9000.0,5000.444444444444,P2 into P3,AB
1336,0.30666666666666664,9000.0,6000.333333333334,P2 into P3,AB
1337,0.30666666666666664,9000.0,7000.222222222223,P2 into P3,AB
1338,0.30666666666666664,9000.0,8000.111111111111,P2 into P3,AB
1339,0.30666666666666664,9000.0,9000.0,P2 into P3,AB
1340,0.30666666666666664,11333.333333333334,1.0,P2 into P3,AB
1341,0.30666666666666664,11333.333333333334,1260.1481481481483,P2 into P3,AB
1342,0.30666666666666664,11333.333333333334,2519.2962962962965,P2 into P3,AB
1343,0.30666666666666664,11333.333333333334,3778.444444444445,P2 into P3,AB
1344,0.30666666666666664,11333.333333333334,5037.592592592593,P2 into P3,AB
1345,0.30666666666666664,11333.333333333334,6296.740740740741,P2 into P3,AB
1346,0.30666666666666664,11333.333333333334,7555.88888888889,P2 into P3,AB
1347,0.30666666666666664,11333.333333333334,8815.037037037038,P2 into P3,AB
1348,0.30666666666666664,11333.333333333334,10074.185185185186,P2 into P3,AB
1349,0.30666666666666664,11333.333333333334,11333.333333333334,P2 into P3,AB
1350,0.30666666666666664,13666.666666666668,1.0,P2 into P3,AB
1351,0.30666666666666664,13666.666666666668,1519.4074074074076,P2 into P3,AB
1352,0.30666666666666664,13666.666666666668,3037.8148148148152,P2 into P3,AB
1353,0.30666666666666664,13666.666666666668,4556.222222222223,P2 into P3,AB
1354,0.30666666666666664,13666.666666666668,6074.6296296296305,P2 into P3,AB
1355,0.30666666666666664,13666.666666666668,7593.037037037038,P2 into P3,AB
1356,0.30666666666666664,13666.666666666668,9111.444444444445,P2 into P3,AB
1357,0.30666666666666664,13666.666666666668,10629.851851851854,P2 into P3,AB
1358,0.30666666666666664,13666.666666666668,12148.259259259261,P2 into P3,AB
1359,0.30666666666666664,13666.666666666668,13666.666666666668,P2 into P3,AB
1360,0.30666666666666664,16000.0,1.0,P2 into P3,AB
1361,0.30666666666666664,16000.0,1778.6666666666667,P2 into P3,AB
1362,0.30666666666666664,16000.0,3556.3333333333335,P2 into P3,AB
1363,0.30666666666666664,16000.0,5334.0,P2 into P3,AB
1364,0.30666666666666664,16000.0,7111.666666666667,P2 into P3,AB
1365,0.30666666666666664,16000.0,8889.333333333334,P2 into P3,AB
1366,0.30666666666666664,16000.0,10667.0,P2 into P3,AB
1367,0.30666666666666664,16000.0,12444.666666666668,P2 into P3,AB
1368,0.30666666666666664,16000.0,14222.333333333334,P2 into P3,AB
1369,0.30666666666666664,16000.0,16000.0,P2 into P3,AB
1370,0.30666666666666664,18333.333333333336,1.0,P2 into P3,AB
1371,0.30666666666666664,18333.333333333336,2037.925925925926,P2 into P3,AB
1372,0.30666666666666664,18333.333333333336,4074.851851851852,P2 into P3,AB
1373,0.30666666666666664,18333.333333333336,6111.777777777778,P2 into P3,AB
1374,0.30666666666666664,18333.333333333336,8148.703703703704,P2 into P3,AB
1375,0.30666666666666664,18333.333333333336,10185.629629629631,P2 into P3,AB
1376,0.30666666666666664,18333.333333333336,12222.555555555557,P2 into P3,AB
1377,0.30666666666666664,18333.333333333336,14259.481481481482,P2 into P3,AB
1378,0.30666666666666664,18333.333333333336,16296.407407407409,P2 into P3,AB
1379,0.30666666666666664,18333.333333333336,18333.333333333336,P2 into P3,AB
1380,0.30666666666666664,20666.666666666668,1.0,P2 into P3,AB
1381,0.30666666666666664,20666.666666666668,2297.185185185185,P2 into P3,AB
1382,0.30666666666666664,20666.666666666668,4593.37037037037,P2 into P3,AB
1383,0.30666666666666664,20666.666666666668,6889.555555555556,P2 into P3,AB
1384,0.30666666666666664,20666.666666666668,9185.74074074074,P2 into P3,AB
1385,0.30666666666666664,20666.666666666668,11481.925925925927,P2 into P3,AB
1386,0.30666666666666664,20666.666666666668,13778.111111111111,P2 into P3,AB
1387,0.30666666666666664,20666.666666666668,16074.296296296296,P2 into P3,AB
1388,0.30666666666666664,20666.666666666668,18370.48148148148,P2 into P3,AB
1389,0.30666666666666664,20666.666666666668,20666.666666666668,P2 into P3,AB
1390,0.30666666666666664,23000.0,1.0,P2 into P3,AB
1391,0.30666666666666664,23000.0,2556.4444444444443,P2 into P3,AB
1392,0.30666666666666664,23000.0,5111.888888888889,P2 into P3,AB
1393,0.30666666666666664,23000.0,7667.333333333333,P2 into P3,AB
1394,0.30666666666666664,23000.0,10222.777777777777,P2 into P3,AB
1395,0.30666666666666664,23000.0,12778.222222222223,P2 into P3,AB
1396,0.30666666666666664,23000.0,15333.666666666666,P2 into P3,AB
1397,0.30666666666666664,23000.0,17889.11111111111,P2 into P3,AB
1398,0.30666666666666664,23000.0,20444.555555555555,P2 into P3,AB
1399,0.30666666666666664,23000.0,23000.0,P2 into P3,AB
1400,0.40555555555555556,2000.0,1.0,P2 into P3,AB
1401,0.40555555555555556,2000.0,223.11111111111111,P2 into P3,AB
1402,0.40555555555555556,2000.0,445.22222222222223,P2 into P3,AB
1403,0.40555555555555556,2000.0,667.3333333333334,P2 into P3,AB
1404,0.40555555555555556,2000.0,889.4444444444445,P2 into P3,AB
1405,0.40555555555555556,2000.0,1111.5555555555557,P2 into P3,AB
1406,0.40555555555555556,2000.0,1333.6666666666667,P2 into P3,AB
1407,0.40555555555555556,2000.0,1555.7777777777778,P2 into P3,AB
1408,0.40555555555555556,2000.0,1777.888888888889,P2 into P3,AB
1409,0.40555555555555556,2000.0,2000.0,P2 into P3,AB
1410,0.40555555555555556,4333.333333333334,1.0,P2 into P3,AB
1411,0.40555555555555556,4333.333333333334,482.37037037037044,P2 into P3,AB
1412,0.40555555555555556,4333.333333333334,963.7407407407409,P2 into P3,AB
1413,0.40555555555555556,4333.333333333334,1445.1111111111113,P2 into P3,AB
1414,0.40555555555555556,4333.333333333334,1926.4814814814818,P2 into P3,AB
1415,0.40555555555555556,4333.333333333334,2407.851851851852,P2 into P3,AB
1416,0.40555555555555556,4333.333333333334,2889.2222222222226,P2 into P3,AB
1417,0.40555555555555556,4333.333333333334,3370.592592592593,P2 into P3,AB
1418,0.40555555555555556,4333.333333333334,3851.9629629629635,P2 into P3,AB
1419,0.40555555555555556,4333.333333333334,4333.333333333334,P2 into P3,AB
1420,0.40555555555555556,6666.666666666667,1.0,P2 into P3,AB
1421,0.40555555555555556,6666.666666666667,741.6296296296297,P2 into P3,AB
1422,0.40555555555555556,6666.666666666667,1482.2592592592594,P2 into P3,AB
1423,0.40555555555555556,6666.666666666667,2222.888888888889,P2 into P3,AB
1424,0.40555555555555556,6666.666666666667,2963.5185185185187,P2 into P3,AB
1425,0.40555555555555556,6666.666666666667,3704.1481481481483,P2 into P3,AB
1426,0.40555555555555556,6666.666666666667,4444.777777777778,P2 into P3,AB
1427,0.40555555555555556,6666.666666666667,5185.407407407408,P2 into P3,AB
1428,0.40555555555555556,6666.666666666667,5926.037037037037,P2 into P3,AB
1429,0.40555555555555556,6666.666666666667,6666.666666666667,P2 into P3,AB
1430,0.40555555555555556,9000.0,1.0,P2 into P3,AB
1431,0.40555555555555556,9000.0,1000.8888888888889,P2 into P3,AB
1432,0.40555555555555556,9000.0,2000.7777777777778,P2 into P3,AB
1433,0.40555555555555556,9000.0,3000.666666666667,P2 into P3,AB
1434,0.40555555555555556,9000.0,4000.5555555555557,P2 into P3,AB
1435,0.40555555555555556,9000.0,5000.444444444444,P2 into P3,AB
1436,0.40555555555555556,9000.0,6000.333333333334,P2 into P3,AB
1437,0.40555555555555556,9000.0,7000.222222222223,P2 into P3,AB
1438,0.40555555555555556,9000.0,8000.111111111111,P2 into P3,AB
1439,0.40555555555555556,9000.0,9000.0,P2 into P3,AB
1440,0.40555555555555556,11333.333333333334,1.0,P2 into P3,AB
1441,0.40555555555555556,11333.333333333334,1260.1481481481483,P2 into P3,AB
1442,0.40555555555555556,11333.333333333334,2519.2962962962965,P2 into P3,AB
1443,0.40555555555555556,11333.333333333334,3778.444444444445,P2 into P3,AB
1444,0.40555555555555556,11333.333333333334,5037.592592592593,P2 into P3,AB
1445,0.40555555555555556,11333.333333333334,6296.740740740741,P2 into P3,AB
1446,0.40555555555555556,11333.333333333334,7555.88888888889,P2 into P3,AB
1447,0.40555555555555556,11333.333333333334,8815.037037037038,P2 into P3,AB
1448,0.40555555555555556,11333.333333333334,10074.185185185186,P2 into P3,AB
1449,0.40555555555555556,11333.333333333334,11333.333333333334,P2 into P3,AB
1450,0.40555555555555556,13666.666666666668,1.0,P2 into P3,AB
1451,0.40555555555555556,13666.666666666668,1519.4074074074076,P2 into P3,AB
1452,0.40555555555555556,13666.666666666668,3037.8148148148152,P2 into P3,AB
1453,0.40555555555555556,13666.666666666668,4556.222222222223,P2 into P3,AB
1454,0.40555555555555556,13666.666666666668,6074.6296296296305,P2 into P3,AB
1455,0.40555555555555556,13666.666666666668,7593.037037037038,P2 into P3,AB
1456,0.40555555555555556,13666.666666666668,9111.444444444445,P2 into P3,AB
1457,0.40555555555555556,13666.666666666668,10629.851851851854,P2 into P3,AB
1458,0.40555555555555556,13666.666666666668,12148.259259259261,P2 into P3,AB
1459,0.40555555555555556,13666.666666666668,13666.666666666668,P2 into P3,AB
1460,0.40555555555555556,16000.0,1.0,P2 into P3,AB
1461,0.40555555555555556,16000.0,1778.6666666666667,P2 into P3,AB
1462,0.40555555555555556,16000.0,3556.3333333333335,P2 into P3,AB
1463,0.40555555555555556,16000.0,5334.0,P2 into P3,AB
1464,0.40555555555555556,16000.0,7111.666666666667,P2 into P3,AB
1465,0.40555555555555556,16000.0,8889.333333333334,P2 into P3,AB
1466,0.40555555555555556,16000.0,10667.0,P2 into P3,AB
1467,0.40555555555555556,16000.0,12444.666666666668,P2 into P3,AB
1468,0.40555555555555556,16000.0,14222.333333333334,P2 into P3,AB
1469,0.40555555555555556,16000.0,16000.0,P2 into P3,AB
1470,0.40555555555555556,18333.333333333336,1.0,P2 into P3,AB
1471,0.40555555555555556,18333.333333333336,2037.925925925926,P2 into P3,AB
1472,0.40555555555555556,18333.333333333336,4074.851851851852,P2 into P3,AB
1473,0.40555555555555556,18333.333333333336,6111.777777777778,P2 into P3,AB
1474,0.40555555555555556,18333.333333333336,8148.703703703704,P2 into P3,AB
1475,0.40555555555555556,18333.333333333336,10185.629629629631,P2 into P3,AB
1476,0.40555555555555556,18333.333333333336,12222.555555555557,P2 into P3,AB
1477,0.40555555555555556,18333.333333333336,14259.481481481482,P2 into P3,AB
1478,0.40555555555555556,18333.333333333336,16296.407407407409,P2 into P3,AB
1479,0.40555555555555556,18333.333333333336,18333.333333333336,P2 into P3,AB
1480,0.40555555555555556,20666.666666666668,1.0,P2 into P3,AB
1481,0.40555555555555556,20666.666666666668,2297.185185185185,P2 into P3,AB
1482,0.40555555555555556,20666.666666666668,4593.37037037037,P2 into P3,AB
1483,0.40555555555555556,20666.666666666668,6889.555555555556,P2 into P3,AB
1484,0.40555555555555556,20666.666666666668,9185.74074074074,P2 into P3,AB
1485,0.40555555555555556,20666.666666666668,11481.925925925927,P2 into P3,AB
1486,0.40555555555555556,20666.666666666668,13778.111111111111,P2 into P3,AB
1487,0.40555555555555556,20666.666666666668,16074.296296296296,P2 into P3,AB
1488,0.40555555555555556,20666.666666666668,18370.48148148148,P2 into P3,AB
1489,0.40555555555555556,20666.666666666668,20666.666666666668,P2 into P3,AB
1490,0.40555555555555556,23000.0,1.0,P2 into P3,AB
1491,0.40555555555555556,23000.0,2556.4444444444443,P2 into P3,AB
1492,0.40555555555555556,23000.0,5111.888888888889,P2 into P3,AB
1493,0.40555555555555556,23000.0,7667.333333333333,P2 into P3,AB
1494,0.40555555555555556,23000.0,10222.777777777777,P2 into P3,AB
1495,0.40555555555555556,23000.0,12778.222222222223,P2 into P3,AB
1496,0.40555555555555556,23000.0,15333.666666666666,P2 into P3,AB
1497,0.40555555555555556,23000.0,17889.11111111111,P2 into P3,AB
1498,0.40555555555555556,23000.0,20444.555555555555,P2 into P3,AB
1499,0.40555555555555556,23000.0,23000.0,P2 into P3,AB
1500,0.5044444444444445,2000.0,1.0,P2 into P3,AB
1501,0.5044444444444445,2000.0,223.11111111111111,P2 into P3,AB
1502,0.5044444444444445,2000.0,445.22222222222223,P2 into P3,AB
1503,0.5044444444444445,2000.0,667.3333333333334,P2 into P3,AB
1504,0.5044444444444445,2000.0,889.4444444444445,P2 into P3,AB
1505,0.5044444444444445,2000.0,1111.5555555555557,P2 into P3,AB
1506,0.5044444444444445,2000.0,1333.6666666666667,P2 into P3,AB
1507,0.5044444444444445,2000.0,1555.7777777777778,P2 into P3,AB
1508,0.5044444444444445,2000.0,1777.888888888889,P2 into P3,AB
1509,0.5044444444444445,2000.0,2000.0,P2 into P3,AB
1510,0.5044444444444445,4333.333333333334,1.0,P2 into P3,AB
1511,0.5044444444444445,4333.333333333334,482.37037037037044,P2 into P3,AB
1512,0.5044444444444445,4333.333333333334,963.7407407407409,P2 into P3,AB
1513,0.5044444444444445,4333.333333333334,1445.1111111111113,P2 into P3,AB
1514,0.5044444444444445,4333.333333333334,1926.4814814814818,P2 into P3,AB
1515,0.5044444444444445,4333.333333333334,2407.851851851852,P2 into P3,AB
1516,0.5044444444444445,4333.333333333334,2889.2222222222226,P2 into P3,AB
1517,0.5044444444444445,4333.333333333334,3370.592592592593,P2 into P3,AB
1518,0.5044444444444445,4333.333333333334,3851.9629629629635,P2 into P3,AB
1519,0.5044444444444445,4333.333333333334,4333.333333333334,P2 into P3,AB
1520,0.5044444444444445,6666.666666666667,1.0,P2 into P3,AB
1521,0.5044444444444445,6666.666666666667,741.6296296296297,P2 into P3,AB
1522,0.5044444444444445,6666.666666666667,1482.2592592592594,P2 into P3,AB
1523,0.5044444444444445,6666.666666666667,2222.888888888889,P2 into P3,AB
1524,0.5044444444444445,6666.666666666667,2963.5185185185187,P2 into P3,AB
1525,0.5044444444444445,6666.666666666667,3704.1481481481483,P2 into P3,AB
1526,0.5044444444444445,6666.666666666667,4444.777777777778,P2 into P3,AB
1527,0.5044444444444445,6666.666666666667,5185.407407407408,P2 into P3,AB
1528,0.5044444444444445,6666.666666666667,5926.037037037037,P2 into P3,AB
1529,0.5044444444444445,6666.666666666667,6666.666666666667,P2 into P3,AB
1530,0.5044444444444445,9000.0,1.0,P2 into P3,AB
1531,0.5044444444444445,9000.0,1000.8888888888889,P2 into P3,AB
1532,0.5044444444444445,9000.0,2000.7777777777778,P2 into P3,AB
1533,0.5044444444444445,9000.0,3000.666666666667,P2 into P3,AB
1534,0.5044444444444445,9000.0,4000.5555555555557,P2 into P3,AB
1535,0.5044444444444445,9000.0,5000.444444444444,P2 into P3,AB
1536,0.5044444444444445,9000.0,6000.333333333334,P2 into P3,AB
1537,0.5044444444444445,9000.0,7000.222222222223,P2 into P3,AB
1538,0.5044444444444445,9000.0,8000.111111111111,P2 into P3,AB
1539,0.5044444444444445,9000.0,9000.0,P2 into P3,AB
1540,0.5044444444444445,11333.333333333334,1.0,P2 into P3,AB
1541,0.5044444444444445,11333.333333333334,1260.1481481481483,P2 into P3,AB
1542,0.5044444444444445,11333.333333333334,2519.2962962962965,P2 into P3,AB
1543,0.5044444444444445,11333.333333333334,3778.444444444445,P2 into P3,AB
1544,0.5044444444444445,11333.333333333334,5037.592592592593,P2 into P3,AB
1545,0.5044444444444445,11333.333333333334,6296.740740740741,P2 into P3,AB
1546,0.5044444444444445,11333.333333333334,7555.88888888889,P2 into P3,AB
1547,0.5044444444444445,11333.333333333334,8815.037037037038,P2 into P3,AB
1548,0.5044444444444445,11333.333333333334,10074.185185185186,P2 into P3,AB
1549,0.5044444444444445,11333.333333333334,11333.333333333334,P2 into P3,AB
1550,0.5044444444444445,13666.666666666668,1.0,P2 into P3,AB
1551,0.5044444444444445,13666.666666666668,1519.4074074074076,P2 into P3,AB
1552,0.5044444444444445,13666.666666666668,3037.8148148148152,P2 into P3,AB
1553,0.5044444444444445,13666.666666666668,4556.222222222223,P2 into P3,AB
1554,0.5044444444444445,13666.666666666668,6074.6296296296305,P2 into P3,AB
1555,0.5044444444444445,13666.666666666668,7593.037037037038,P2 into P3,AB
1556,0.5044444444444445,13666.666666666668,9111.444444444445,P2 into P3,AB
1557,0.5044444444444445,13666.666666666668,10629.851851851854,P2 into P3,AB
1558,0.5044444444444445,13666.666666666668,12148.259259259261,P2 into P3,AB
1559,0.5044444444444445,13666.666666666668,13666.666666666668,P2 into P3,AB
1560,0.5044444444444445,16000.0,1.0,P2 into P3,AB
1561,0.5044444444444445,16000.0,1778.6666666666667,P2 into P3,AB
1562,0.5044444444444445,16000.0,3556.3333333333335,P2 into P3,AB
1563,0.5044444444444445,16000.0,5334.0,P2 into P3,AB
1564,0.5044444444444445,16000.0,7111.666666666667,P2 into P3,AB
1565,0.5044444444444445,16000.0,8889.333333333334,P2 into P3,AB
1566,0.5044444444444445,16000.0,10667.0,P2 into P3,AB
1567,0.5044444444444445,16000.0,12444.666666666668,P2 into P3,AB
1568,0.5044444444444445,16000.0,14222.333333333334,P2 into P3,AB
1569,0.5044444444444445,16000.0,16000.0,P2 into P3,AB
1570,0.5044444444444445,18333.333333333336,1.0,P2 into P3,AB
1571,0.5044444444444445,18333.333333333336,2037.925925925926,P2 into P3,AB
1572,0.5044444444444445,18333.333333333336,4074.851851851852,P2 into P3,AB
1573,0.5044444444444445,18333.333333333336,6111.777777777778,P2 into P3,AB
